room.name;room.longName;date;startTime;endTime;bookingId;bookingType;bookingFlag;user.name;replacedRoom.name;replacedRoom.longName;startDate;endDate;occurence;klassen;activityType.name;teachers
B123;B123;23.10.17;15:35;16:20;0;L;;;;;;;;FABEB17A;;faur
B206;B206;23.10.17;15:35;16:20;0;L;;;;;;;;FABEK17A;;macl
B026;B026;23.10.17;15:35;16:20;0;L;;;;;;;;FMG;;voan
K210;K210 KBS;23.10.17;15:35;16:20;0;L;;;;;;;;KVE17B;;fama
K208;K 208 KBS;23.10.17;15:35;16:20;0;L;;;;;;;;BM2_DL17A;;puco
K213;K213 (kbs);23.10.17;15:35;16:20;0;L;;;;;;;;BM2_WI17A;;wead
K108;K108;23.10.17;15:35;16:20;0;L;;;;;;;;KVE16A;;hasi
K016;K016 KBS;23.10.17;15:35;16:20;0;L;;;;;;;;KVE16B;;hech
K112;KBS Informatik;23.10.17;15:35;16:20;0;L;;;;;;;;BM1_WI16A;;zibe
TH4;Turnhalle 4;23.10.17;15:35;16:20;0;L;;;;;;;;KVE17A;;seni
K101;K101;23.10.17;15:35;16:20;0;L;;;;;;;;BM1_WI16B;;hach
K203;K203 (kbs);23.10.17;15:35;16:20;0;L;;;;;;;;KVE15A;;fisi
K201;K201;23.10.17;15:35;16:20;0;L;;;;;;;;KVB16A;;romi
K314;K314;23.10.17;15:35;16:20;0;L;;;;;;;;ABRK-LM-NM;;frhe
K103;K103 (kbs);23.10.17;15:35;16:20;0;L;;;;;;;;DHF3;;amdi
K313;K313 (kbs);23.10.17;15:35;16:20;0;L;;;;;;;;DHF2;;hian
G404;G404;23.10.17;15:35;16:20;0;L;;;;;;;;GLAS17A, HUF17A;;buch
B023;B023;23.10.17;15:35;16:20;0;L;;;;;;;;FAGE17E;;mede
BU134;BU134;23.10.17;15:35;16:20;0;L;;;;;;;;FAGE16C;;kusa
B015;B015;23.10.17;15:35;16:20;0;L;;;;;;;;FAGE17A;;baha
BU140;BU140;23.10.17;15:35;16:20;0;L;;;;;;;;DA15A;;stma
G302;302 [Lukas Schreiber];23.10.17;15:35;16:20;0;L;;;;;;;;ALF15A;;scjo
G151;151 [Brändli Andreas];23.10.17;15:35;16:20;0;L;;;;;;;;MA16A;;bran
G304;G304 BBZ im Bifang;23.10.17;15:35;16:20;0;L;;;;;;;;ALF17A;;bocr
BU110;BU110;23.10.17;15:35;16:20;0;L;;;;;;;;AGS16A;;sefe
G211;211 [Daniel Zenger];23.10.17;15:35;16:20;0;L;;;;;;;;LOG16A, LOG16B, LOG16C, LOG16D, LOG16E;;huer
GE18;GE18;23.10.17;15:35;16:20;0;L;;;;;;;;CBP17A;;huswi
BU139;BU139;23.10.17;15:35;16:20;0;L;;;;;;;;DA17A;;magi
G113;G113;23.10.17;15:35;16:20;0;L;;;;;;;;GLAS16A;;mama
GE14;E14 [Benjamin Hofer];23.10.17;15:35;16:20;0;L;;;;;;;;COIFDIK_17;;boes
K018;K018 KBS;23.10.17;15:35;16:20;0;L;;;;;;;;DHFNHB17A;;buma
GE30/32;E30/32 [Theo/Küche];23.10.17;15:35;16:20;0;L;;;;;;;;HWP17C;;mumo
K114;KBS Informatik;23.10.17;15:35;18:00;10787;A;B;zesi;;;23.10.17;29.10.17;w;FOEV16A;Unterricht;zesi
B029;B029;23.10.17;15:50;16:40;0;L;;;;;;;;HFS17A;;Egger Iris
B002;B002;23.10.17;15:50;16:40;0;L;;;;;;;;HFP17A;;krni
B021;B021;23.10.17;15:50;16:40;0;L;;;;;;;;HFS17B;;weer
B030;B030;23.10.17;15:50;16:40;0;L;;;;;;;;HFP17B;;Tov Eva
BU133LTT;BU133LTT kleines Schulzimmer;23.10.17;15:50;16:40;0;L;;;;;;;;LTTP;;gaka
G209;G209;23.10.17;16:21;17:10;10641;A;B;scbe;;;23.10.17;29.10.17;w;LOGEBA17B;Unterricht;scbe
G503;503 [Zeichnen];23.10.17;16:25;17:10;0;L;;;;;;;;VWB G;;muhj
G202;202 [Ilg Markus];23.10.17;16:25;17:10;0;L;;;;;;;;LOGEBA17B;;cesi
G302;302 [Lukas Schreiber];23.10.17;16:25;17:10;0;L;;;;;;;;ALF15A;;scjo
TH3;Turnhalle 3;23.10.17;16:25;17:10;0;L;;;;;;;;ZFA17A;;bupa
G157;157 [Thomas Kuhn];23.10.17;16:25;17:10;0;L;;;;;;;;GERE16B;;fest
G214;G214 [Philipp Reber];23.10.17;16:25;17:10;0;L;;;;;;;;GERE17A;;reph
GE02;GE02;23.10.17;16:25;17:10;0;L;;;;;;;;AO17A;;nelu
G405;405 [Christoph Ambühl];23.10.17;16:25;17:10;0;L;;;;;;;;FOEV16A;;zesi
G159;G159;23.10.17;16:25;17:10;0;L;;;;;;;;HUF16A;;hari
GU79;Turnhalle 5;23.10.17;16:25;17:10;0;L;;;;;;;;FOEV15A;;stfe
G204;204 [Markus Lüscher];23.10.17;16:25;17:10;0;L;;;;;;;;LOG17D;;webe
K210;K210 KBS;23.10.17;16:25;17:10;0;L;;;;;;;;KVE17B;;fama
K108;K108;23.10.17;16:25;17:10;0;L;;;;;;;;KVE16A;;hasi
K016;K016 KBS;23.10.17;16:25;17:10;0;L;;;;;;;;KVE16B;;hech
K203;K203 (kbs);23.10.17;16:25;17:10;0;L;;;;;;;;KVE15A;;fisi
TH1;Turnhalle 1;23.10.17;16:25;17:10;0;L;;;;;;;;DA17A;;roma
TH2;Turnhalle 2;23.10.17;16:25;17:10;0;L;;;;;;;;FABEB17A;;blfa
TH4;Turnhalle 4;23.10.17;16:25;17:10;0;L;;;;;;;;BM1_WI16A;;gulu
K201;K201;23.10.17;16:25;17:10;0;L;;;;;;;;KVB16A;;romi
K314;K314;23.10.17;16:25;17:10;0;L;;;;;;;;ABRK-LM-NM;;frhe
K103;K103 (kbs);23.10.17;16:25;17:10;0;L;;;;;;;;DHF3;;amdi
K313;K313 (kbs);23.10.17;16:25;17:10;0;L;;;;;;;;DHF2;;hian
G404;G404;23.10.17;16:25;17:10;0;L;;;;;;;;GLAS17A, HUF17A;;buch
BU134;BU134;23.10.17;16:25;17:10;0;L;;;;;;;;FAGE16C;;kusa
BU140;BU140;23.10.17;16:25;17:10;0;L;;;;;;;;DA15A;;stma
GE01;GE01;23.10.17;16:25;17:10;0;L;;;;;;;;FOEV16C;;firo
G151;151 [Brändli Andreas];23.10.17;16:25;17:10;0;L;;;;;;;;MA16A;;bran
G304;G304 BBZ im Bifang;23.10.17;16:25;17:10;0;L;;;;;;;;ALF17A;;bocr
G211;211 [Daniel Zenger];23.10.17;16:25;17:10;0;L;;;;;;;;LOG16A, LOG16B, LOG16C, LOG16D, LOG16E;;huer
G113;G113;23.10.17;16:25;17:10;0;L;;;;;;;;GLAS16A;;mama
GE14;E14 [Benjamin Hofer];23.10.17;16:25;17:10;0;L;;;;;;;;COIFDIK_17;;boes
G202;202 [Ilg Markus];23.10.17;16:25;17:10;0;L;;;;;;;;LOGEBA17B;;scbe
K018;K018 KBS;23.10.17;16:25;17:10;0;L;;;;;;;;DHFNHB17A;;buma
K03;KBS Informatik;23.10.17;16:25;17:10;10852;A;B;nelu;;;23.10.17;29.10.17;w;AO17A;Unterricht;nelu
GE25;E25 [BVJ];23.10.17;16:25;17:10;0;L;;;;;;;;FKLSA1A;;kuhr
GE25;E25 [BVJ];23.10.17;16:25;17:10;0;L;;;;;;;;FKLSA1A;;jumo
K101;K101;23.10.17;16:30;17:30;9984;A;B;acsa;;;28.08.17;29.01.18;w;DHF16A;Intern;hach
G503;503 [Zeichnen];23.10.17;17:15;18:00;0;L;;;;;;;;VWB G;;muhj
G405;405 [Christoph Ambühl];23.10.17;17:15;18:00;0;L;;;;;;;;FOEV16A;;zesi
G159;G159;23.10.17;17:15;18:00;0;L;;;;;;;;HUF16A;;hari
TH1;Turnhalle 1;23.10.17;17:15;18:00;0;L;;;;;;;;DA17A;;roma
TH2;Turnhalle 2;23.10.17;17:15;18:00;0;L;;;;;;;;FABEB17A;;blfa
TH4;Turnhalle 4;23.10.17;17:15;18:00;0;L;;;;;;;;BM1_WI16A;;gulu
GE01;GE01;23.10.17;17:15;18:00;0;L;;;;;;;;FOEV16C;;firo
G113;G113;23.10.17;17:15;18:00;0;L;;;;;;;;GLAS16A;;mama
K311;K311;23.10.17;17:15;18:00;0;L;;;;;;;;DELFB2_1A;;kood
K201;K201;23.10.17;17:15;18:00;0;L;;;;;;;;SBRW16A;;trbr
GE07;GE07 EBZ im Bifang;23.10.17;17:15;18:00;0;L;;;;;;;;E_FN1_17;;woes
GE25;E25 [BVJ];23.10.17;17:15;18:00;0;L;;;;;;;;FKLSA1A;;kuhr
GE25;E25 [BVJ];23.10.17;17:15;18:00;0;L;;;;;;;;FKLSA1A;;jumo
G503;503 [Zeichnen];23.10.17;18:05;18:50;0;L;;;;;;;;VWB G;;muhj
G211;211 [Daniel Zenger];23.10.17;18:05;18:50;0;L;;;;;;;;LOGNHB16A;;webe
G204;204 [Markus Lüscher];23.10.17;18:05;18:50;0;L;;;;;;;;LOGNHB17A;;luma
G202;202 [Ilg Markus];23.10.17;18:05;18:50;0;L;;;;;;;;LOGNHB17B;;xhav
GE11;GE11 EBZ im Bifang;23.10.17;18:05;18:50;0;L;;;;;;;;BMVK17A;;vakr
K108;K108;23.10.17;18:05;18:50;0;L;;;;;;;;DELFB1_1A;;hasi
K311;K311;23.10.17;18:05;18:50;0;L;;;;;;;;DELFB2_1A;;kood
K201;K201;23.10.17;18:05;18:50;0;L;;;;;;;;SBRW16A;;trbr
GE07;GE07 EBZ im Bifang;23.10.17;18:05;18:50;0;L;;;;;;;;E_FN1_17;;woes
GE25;E25 [BVJ];23.10.17;18:05;18:50;0;L;;;;;;;;FKLSA1A;;kuhr
GE25;E25 [BVJ];23.10.17;18:05;18:50;0;L;;;;;;;;FKLSA1A;;jumo
G211;211 [Daniel Zenger];23.10.17;18:55;19:40;0;L;;;;;;;;LOGNHB16A;;webe
G204;204 [Markus Lüscher];23.10.17;18:55;19:40;0;L;;;;;;;;LOGNHB17A;;luma
G202;202 [Ilg Markus];23.10.17;18:55;19:40;0;L;;;;;;;;LOGNHB17B;;xhav
GE11;GE11 EBZ im Bifang;23.10.17;18:55;19:40;0;L;;;;;;;;BMVK17A;;vakr
K108;K108;23.10.17;18:55;19:40;0;L;;;;;;;;DELFB1_1A;;hasi
K311;K311;23.10.17;18:55;19:40;0;L;;;;;;;;DELFB2_1A;;kood
K201;K201;23.10.17;18:55;19:40;0;L;;;;;;;;SBRW16A;;trbr
Aula GIBS;Aula GIBS;23.10.17;19:00;21:00;10767;A;B;gesu;;;23.10.17;29.10.17;w;;Extern;
GE10;GE10 EBZ im Bifang;23.10.17;19:00;21:00;10811;A;B;fuma;;;23.10.17;29.10.17;w;;Intern;
G211;211 [Daniel Zenger];23.10.17;19:45;20:30;0;L;;;;;;;;LOGNHB16A;;webe
G204;204 [Markus Lüscher];23.10.17;19:45;20:30;0;L;;;;;;;;LOGNHB17A;;luma
G202;202 [Ilg Markus];23.10.17;19:45;20:30;0;L;;;;;;;;LOGNHB17B;;xhav
K201;K201;23.10.17;19:45;20:30;0;L;;;;;;;;SBRW16A;;trbr
G211;211 [Daniel Zenger];23.10.17;20:35;21:20;0;L;;;;;;;;LOGNHB16A;;webe
G204;204 [Markus Lüscher];23.10.17;20:35;21:20;0;L;;;;;;;;LOGNHB17A;;luma
G202;202 [Ilg Markus];23.10.17;20:35;21:20;0;L;;;;;;;;LOGNHB17B;;xhav
K201;K201;23.10.17;20:35;21:20;0;L;;;;;;;;SBRW16A;;trbr
